date;link;name;where;price;perm;rooms;sqm;who
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-argentum-ID4mnd5;2-pokojowe Argentum;ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie;360 366 zł;10 571 zł/m²;2 pokoje;34.09 m²;"Apartiz
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/kawalerka-inwestycja-argentum-1-pietro-ID4mnc7;Kawalerka inwestycja Argentum 1 piętro!;ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie;341 187,90 zł;10 672 zł/m²;1 pokój;31.97 m²;"Apartiz
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-po-generlanym-remoncie-ul-sukiennicza-ID4m4YK;Mieszkanie po generlanym remoncie, ul. Sukiennicza;ul. Sukiennicza, Stare Bałuty, Bałuty, Łódź, łódzkie;405 000 zł;7105 zł/m²;3 pokoje;57 m²;Biuro nieruchomości
20230720;https://www.otodom.pl/pl/oferta/gotowe-3-pokoje-51-3-m2-z-ogrodkiem-2-miejsca-ID4maLd;Gotowe 3 pokoje 51,3 m2 z ogródkiem + 2 miejsca;ul. Walerego Wróblewskiego 21, Politechniczna, Polesie, Łódź, łódzkie;459 000 zł;8947 zł/m²;3 pokoje;51.3 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/pracujaca-nieruchomosc-roi-13-9-dwa-poziomy-ID4krLB;Pracująca nieruchomość | Roi 13,9% | Dwa poziomy;ul. Młynarska, Stare Bałuty, Bałuty, Łódź, łódzkie;388 700 zł;6376 zł/m²;3 pokoje;60.96 m²;"JUST ELITE
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/m3-ul-motylowa-po-remoncie-bezposrednio-ID4kQvb;M3 ul. Motylowa PO REMONCIE, bezpośrednio;ul. Motylowa 3, Radogoszcz, Bałuty, Łódź, łódzkie;363 000 zł;8557 zł/m²;2 pokoje;42.42 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/piekne-m-2-zarzew-rozkladowe-ID4lp3B;Piękne M-2 Zarzew rozkładowe!!;al. marsz. Edwarda Śmigłego-Rydza, Zarzew, Widzew, Łódź, łódzkie;269 000 zł;8297 zł/m²;1 pokój;32.42 m²;"Apartiz
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bez-prowizji-ID4iTi1;3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;563 510 zł;9250 zł/m²;3 pokoje;60.92 m²;"VFM Real Estate
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-gotowa-do-najmu-ID4jXzi;Kawalerka inwestycyjna gotowa do najmu;al. Politechniki, Nowe Rokicie, Górna, Łódź, łódzkie;226 000 zł;11 062 zł/m²;1 pokój;20.43 m²;"EUREX NIERUCHOMOŚCI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/kompaktowa-kawalerka-bez-prowizji-ID4kCzY;Kompaktowa kawalerka bez prowizji;Górniak, Górna, Łódź, łódzkie;155 000 zł;12 705 zł/m²;1 pokój;12.2 m²;"EUREX NIERUCHOMOŚCI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/sliczna-kawalerka-z-pelnym-wyposazeniem-ID4kOEQ;Śliczna kawalerka z pełnym wyposażeniem;ul. Poznańska, Górniak, Górna, Łódź, łódzkie;235 000 zł;9743 zł/m²;1 pokój;24.12 m²;"EUREX NIERUCHOMOŚCI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/maratonska-49-m-od-dewelopera-harmonogram-10-90-ID4l4Iw;Maratońska 49 - M od dewelopera HARMONOGRAM 10-90;ul. Maratońska, Retkinia, Polesie, Łódź, łódzkie;349 920 zł;9000 zł/m²;2 pokoje;38.88 m²;"Michał
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/maratonska-49-m-od-dewelopera-harmonogram-10-90-ID4l4Kb;Maratońska 49 - M od dewelopera HARMONOGRAM 10-90;Retkinia, Polesie, Łódź, łódzkie;541 728 zł;8800 zł/m²;3 pokoje;61.56 m²;"Michał
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-73m2-balkon-bez-prowizji-ID4iXO2;3-pokojowe mieszkanie 73m2 + balkon Bez Prowizji;ul. Rzgowska, Stare Chojny, Górna, Łódź, łódzkie;Zapytaj o cenę;;3 pokoje;73.53 m²;"Yuniversal Development
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/maratonska-49-m-od-dewelopera-harmonogram-10-90-ID4l4Le;Maratońska 49 - M od dewelopera HARMONOGRAM 10-90;ul. Maratońska, Retkinia, Polesie, Łódź, łódzkie;510 682 zł;8900 zł/m²;3 pokoje;57.38 m²;"Michał
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-ogrodek-bez-prowizji-ID4iyBY;2-pokojowe mieszkanie 46m2 + ogródek Bez Prowizji;ul. Dzwonowa, Ruda Pabianicka, Górna, Łódź, łódzkie;380 070 zł;8200 zł/m²;2 pokoje;46.35 m²;"Yuniversal Development
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-94m2-balkon-bez-prowizji-ID4iXO8;4-pokojowe mieszkanie 94m2 + balkon Bez Prowizji;ul. Rzgowska, Stare Chojny, Górna, Łódź, łódzkie;Zapytaj o cenę;;4 pokoje;94.15 m²;"Yuniversal Development
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-64m2-bez-prowizji-ID4iXOc;2-pokojowe mieszkanie 64m2 Bez Prowizji;ul. Rzgowska, Stare Chojny, Górna, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;64.65 m²;"Yuniversal Development
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4lhM1;1-pokojowe mieszkanie 25m2 + balkon Bezpośrednio;al. 1 Maja, Stare Polesie, Polesie, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;25.6 m²;"Murapol
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-biuro-ul-tuwima-przy-kilinskiego-ID4lDlJ;Mieszkanie/Biuro ul. Tuwima przy Kilińskiego;ul. Juliana Tuwima, Fabryczna, Śródmieście, Łódź, łódzkie;695 000 zł;6150 zł/m²;4 pokoje;113 m²;Biuro nieruchomości
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-54m2-loggia-bezposrednio-ID4iKNY;2-pokojowe mieszkanie 54m2 + loggia Bezpośrednio;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;476 784 zł;8800 zł/m²;2 pokoje;54.18 m²;"SGI
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-66-8m-chojny-park-ul-sasiedzka-ID4lWk3;Mieszkanie 66,8m Chojny-Park ul.Sąsiedzka;ul. Sąsiedzka, Stare Chojny, Górna, Łódź, łódzkie;585 000 zł;8757 zł/m²;3 pokoje;66.8 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/remontowana-kamienica-kawalerka-przy-atlas-arenie-ID4mn4f;Remontowana Kamienica, Kawalerka Przy Atlas Arenie;Karolew, Polesie, Łódź, łódzkie;130 600 zł;5591 zł/m²;1 pokój;23.36 m²;"Xhome nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-dwupoziomowe-przy-politechnice-ID4mn45;Mieszkanie dwupoziomowe, przy Politechnice;ul. Walerego Wróblewskiego, Nowe Rokicie, Górna, Łódź, łódzkie;169 000 zł;5121 zł/m²;2 pokoje;33 m²;"N24 Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/m2-retkinia-1-pietro-ID4mn3Z;M2 Retkinia, 1 piętro;Retkinia, Polesie, Łódź, łódzkie;235 000 zł;7581 zł/m²;1 pokój;31 m²;"TGN s.c.
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/po-remoncie-mieszkanie-dwu-poziomowe-politechni-ID4mn2Z;Po remoncie mieszkanie, Dwu poziomowe, politechni;ul. Walerego Wróblewskiego, Nowe Rokicie, Górna, Łódź, łódzkie;259 000 zł;5286 zł/m²;2 pokoje;49 m²;"N24 Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/rozkladowe-m4-obok-manufaktury-do-wprowadzenia-ID4mn2u;Rozkładowe M4 obok Manufaktury do wprowadzenia!;ul. Michała Ossowskiego, Koziny, Polesie, Łódź, łódzkie;410 000 zł;7321 zł/m²;3 pokoje;56 m²;"TRUST Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/nowe-klimatyczne-atlas-arena-przy-parku-ID4mn2n;‼️NOWE ‼️ Klimatyczne Atlas Arena przy Parku‼️;Zdrowie, Polesie, Łódź, łódzkie;186 000 zł;11 954 zł/m²;1 pokój;15.56 m²;"Home Expert
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-taras-bez-prowizji-ID4iKKq;3-pokojowe mieszkanie 65m2 + taras Bez Prowizji;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;546 504 zł;8400 zł/m²;3 pokoje;65.06 m²;"SGI
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-34m2-ID4jMT6;1-pokojowy apartament inwestycyjny 34m2;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;34.13 m²;"Real Development Group
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-po-remoncie-blisko-manu-ID4mn1s;Przytulne mieszkanie po remoncie blisko Manu;ul. Stefana Okrzei, Koziny, Polesie, Łódź, łódzkie;345 000 zł;9324 zł/m²;2 pokoje;37 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-na-retkini-ID4mn0X;Sprzedam Kawalerkę na Retkini;Retkinia, Polesie, Łódź, łódzkie;250 000 zł;8065 zł/m²;1 pokój;31 m²;"55 Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-na-teofilowie-ID4m6aq;Dwa pokoje z balkonem na Teofilowie;ul. Lniana, Teofilów, Bałuty, Łódź, łódzkie;234 900 zł;6264 zł/m²;2 pokoje;37.5 m²;"Open Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/przy-uniwersytetach-blisko-lumumbowo-matejki-ID4mmYL;Przy Uniwersytetach, blisko Lumumbowo / Matejki;ul. Stefana Jaracza, Fabryczna, Śródmieście, Łódź, łódzkie;284 900 zł;6499 zł/m²;2 pokoje;43.84 m²;"WELLHOME NIERUCHOMOŚCI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/apartament-antresola-kopernika-15-nowa-fabryka-ID4lLmd;Apartament+Antresola Kopernika 15 - Nowa Fabryka;ul. Mikołaja Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;431 640 zł;11 000 zł/m²;2 pokoje;39.24 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/m-4-retkinia-sprzedaz-ID4lCFD;M-4 Retkinia SPRZEDAŻ;Retkinia, Polesie, Łódź, łódzkie;335 000 zł;5977 zł/m²;3 pokoje;56.05 m²;"Vakat Nieruchomości s.c.
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/atrakcyjny-2-pokojowy-apartament-z-duzym-tarasem-ID4mmXy;Atrakcyjny 2 pokojowy apartament z dużym tarasem;Widzew Wschód, Widzew, Łódź, łódzkie;605 000 zł;12 033 zł/m²;2 pokoje;50.28 m²;"Agencja Handlowo - Usługowa ""Domino""
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-dla-inwestora-ID4kZO2;Mieszkanie dla INWESTORA;Centrum, Śródmieście, Łódź, łódzkie;399 000 zł;6808 zł/m²;4 pokoje;58.61 m²;"Vakat Nieruchomości s.c.
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-ID4haPr;2-pokojowe mieszkanie 46m2 + balkon;ul. Romanowska, Romanów, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;46.24 m²;"Prywatna Korporacja Mieszkaniowa
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-pod-klucz-miejsce-post-ID4lQpf;Przestronne mieszkanie‼️ Pod klucz‼️ miejsce post;Górniak, Górna, Łódź, łódzkie;275 000 zł;8871 zł/m²;1 pokój;31 m²;"Home Expert
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-bezposrednio-ID4jMSn;1-pokojowe mieszkanie 35m2 Bezpośrednio;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;35.11 m²;"Real Development Group
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/nowe-dwupokojowe-mieszkanie-800-m-od-manufaktury-ID4mapV;Nowe dwupokojowe mieszkanie 800 m od Manufaktury;Stare Bałuty, Bałuty, Łódź, łódzkie;340 000 zł;9444 zł/m²;2 pokoje;36 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/apartament-kopernika-15-nowa-fabryka-ID4lLiu;Apartament Kopernika 15 - Nowa Fabryka;ul. Mikołaja Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;324 185 zł;11 500 zł/m²;1 pokój;28.19 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/taras-z-ogrodkiem-powyzej-58m2-okna-pol-zach-ID4mmS5;Taras z ogródkiem powyżej 58m2. Okna poł-zach;Przedsprzedaż mieszkań - kup najtaniej. Manufaktura, Park, Koziny, Polesie, Łódź, łódzkie;556 000 zł;8263 zł/m²;4 pokoje;67.29 m²;"Nieruchomości Plus
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/4-pok-w-cenie-3-narozne-duzy-balkon-kredyt-2-ID4mmS3;4 pok. w cenie 3. Narożne. Duży balkon. Kredyt 2%;Przedsprzedaż mieszkań - kup najtaniej. Manufaktura, Park, Koziny, Polesie, Łódź, łódzkie;499 900 zł;8195 zł/m²;3 pokoje;61 m²;"Nieruchomości Plus
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/najtansze-2-pok-powyzej-40m2-rabat-do-31-07-ID4mmS2;Najtańsze 2-pok. powyżej 40m2. Rabat do 31.07;Przedsprzedaż mieszkań - kup najtaniej. Manufaktura, Park, Koziny, Polesie, Łódź, łódzkie;376 150 zł;9404 zł/m²;2 pokoje;40 m²;"Nieruchomości Plus
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/wyposazone-klimatyzacja-garaz-i-komorka-w-ilumino-ID4mejr;Wyposażone Klimatyzacja Garaż i Komórka w Ilumino;ul. Jana Kilińskiego, Centrum, Śródmieście, Łódź, łódzkie;799 000 zł;13 231 zł/m²;2 pokoje;60.39 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/ul-drewnowska-m4-68-mkw-ID4mmQP;Ul. Drewnowska, M4, 68 mkw.;ul. Drewnowska, Koziny, Polesie, Łódź, łódzkie;710 000 zł;10 441 zł/m²;3 pokoje;68 m²;"SKiL nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/2-pokoje-premium-z-basenem-sauna-silownia-ID4maqY;### 2 pokoje premium z basenem, sauną, siłownia ##;ul. Słowiańska, Górniak, Górna, Łódź, łódzkie;309 000 zł;9856 zł/m²;2 pokoje;31.35 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/taras-15-80-mkw-1-pietro-teren-ogrodzony-ID4mkw6;Taras 15,80 mkw, 1 Piętro, Teren Ogrodzony;Stare Chojny, Górna, Łódź, łódzkie;289 000 zł;9117 zł/m²;1 pokój;31.7 m²;"HAPPY HOME MACIEJ IRACKI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/przestronna-kawalerka-do-zamieszkania-od-zaraz-teo-ID4mmOb;Przestronna kawalerka do zamieszkania od zaraz Teo;Teofilów, Bałuty, Łódź, łódzkie;215 000 zł;8141 zł/m²;1 pokój;26.41 m²;"House Factory
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/m-3-traktorowa-teofilow-po-generalnym-remoncie-ID4lUVE;M-3, Traktorowa, Teofilów, po generalnym remoncie;ul. Traktorowa 39, Teofilów, Bałuty, Łódź, łódzkie;327 500 zł;8692 zł/m²;2 pokoje;37.68 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-obok-manufaktury-ID4manM;Nowe mieszkanie obok Manufaktury;Stare Polesie, Polesie, Łódź, łódzkie;342 000 zł;9500 zł/m²;2 pokoje;36 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-uniwersytet-ten-rok-ID4mdFN;2 Pokoje w Centrum - Uniwersytet ‼️ Ten rok ‼️;ul. dr. Stefana Kopcińskiego, Stary Widzew, Widzew, Łódź, łódzkie;329 766 zł;9150 zł/m²;2 pokoje;36.04 m²;"RYNEK PIERWOTNY
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-uniwersytet-ten-rok-ID4mjk1;2 Pokoje w Centrum - Uniwersytet ‼️ Ten rok ‼️;ul. dr. Stefana Kopcińskiego, Stary Widzew, Widzew, Łódź, łódzkie;365 070 zł;8950 zł/m²;2 pokoje;40.79 m²;"RYNEK PIERWOTNY
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-ul-klonowej-ID4mhNh;Przytulne mieszkanie na ul. Klonowej;ul. Klonowa, Żubardź, Bałuty, Łódź, łódzkie;485 000 zł;6984 zł/m²;4 pokoje;69.44 m²;"Magdalena Szymańska
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/nowe-gotowe-do-zamieszkania-z-faktura-vat-ID4ghdZ;Nowe, gotowe do zamieszkania, z fakturą VAT;ul. Cyganka 29A, Złotno, Polesie, Łódź, łódzkie;814 625 zł;12 250 zł/m²;4 pokoje;66.5 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/lodz-dabrowa-m3-z-balkonem-super-ID4lZTM;Łódź Dąbrowa M3 z balkonem SUPER;Dąbrowa, Górna, Łódź, łódzkie;269 000 zł;7231 zł/m²;2 pokoje;37.2 m²;"Mediatore Nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-bezposrednio-ID4lhNU;2-pokojowe mieszkanie 36m2 + balkon Bezpośrednio;al. 1 Maja, Stare Polesie, Polesie, Łódź, łódzkie;Zapytaj o cenę;;2 pokoje;36.8 m²;"Murapol
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-30m-wyremontowana-umeblowana-ID4lG8f;Kawalerka z ogródkiem 30m WYREMONTOWANA UMEBLOWANA;Ruda Pabianicka, Górna, Łódź, łódzkie;230 000 zł;10 132 zł/m²;1 pokój;22.7 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/sliczne-przytulne-36-5m2-ok-parking-centrum-ID4lV4P;Śliczne, przytulne, 36,5m2 ok., parking, Centrum;ul. Bolesława Limanowskiego, Stare Bałuty, Bałuty, Łódź, łódzkie;321 000 zł;8795 zł/m²;1 pokój;36.5 m²;"Strefa Nieruchomości- Małgorzata Stawska- Romanowska
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-30m-wyremontowana-umeblowana-ID4lG8f;Kawalerka z ogródkiem 30m WYREMONTOWANA UMEBLOWANA;Ruda Pabianicka, Górna, Łódź, łódzkie;230 000 zł;10 132 zł/m²;1 pokój;22.7 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/sliczne-przytulne-36-5m2-ok-parking-centrum-ID4lV4P;Śliczne, przytulne, 36,5m2 ok., parking, Centrum;ul. Bolesława Limanowskiego, Stare Bałuty, Bałuty, Łódź, łódzkie;321 000 zł;8795 zł/m²;1 pokój;36.5 m²;"Strefa Nieruchomości- Małgorzata Stawska- Romanowska
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/m3-od-zaraz-centrum-cegla-balkon-synergia-ID4mmJL;M3/Od Zaraz/Centrum/Cegła/Balkon/Synergia;ul. Wólczańska, Centrum, Śródmieście, Łódź, łódzkie;420 000 zł;7388 zł/m²;2 pokoje;56.85 m²;"House Factory
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/loft-u-scheiblera-tymienieckiego-25c-3-poziomowy-ID4m6q1;LOFT u Scheiblera TYMIENIECKIEGO 25C 3 poziomowy;ul. ks. bp. Wincentego Tymienieckiego, Księży Młyn, Widzew, Łódź, łódzkie;955 000 zł;9249 zł/m²;4 pokoje;103.25 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-ogrodek-bez-prowizji-ID4iThR;4-pokojowe mieszkanie 84m2 + ogródek Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;742 437 zł;8750 zł/m²;4 pokoje;84.85 m²;"VFM Real Estate
Inwestycja deweloperska"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-przy-filharmonii-lodzkiej-ID4maiL;Mieszkanie na sprzedaż przy filharmonii łódzkiej;Centrum, Śródmieście, Łódź, łódzkie;469 000 zł;5651 zł/m²;2 pokoje;83 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-gotowe-do-zamieszkania-baluty-ID4mggG;2 pokoje po remoncie gotowe do zamieszkania Bałuty;ul. Młynarska, Stare Bałuty, Bałuty, Łódź, łódzkie;399 000 zł;7644 zł/m²;2 pokoje;52.2 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-na-balutach-wykonczone-premium-ID42zyY;Mieszkanie na Bałutach wykończone PREMIUM!;ul. Karwińska, Stare Bałuty, Bałuty, Łódź, łódzkie;539 000 zł;9456 zł/m²;3 pokoje;57 m²;Oferta prywatna
20230720;https://www.otodom.pl/pl/oferta/ul-piekna-nowoczesna-kawalerka-ID4mmHz;Ul. Piękna, nowoczesna kawalerka.;ul. Piękna, Nowe Rokicie, Górna, Łódź, łódzkie;224 000 zł;10 964 zł/m²;1 pokój;20.43 m²;"SKiL nieruchomości
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/lodz-polesie-ul-gdanska-mieszkanie-na-sprzedaz-ID4lFE6;Łódź, Polesie, ul. Gdańska, mieszkanie na sprzedaż;Ruda Pabianicka, Górna, Łódź, łódzkie;369 000 zł;5677 zł/m²;2 pokoje;65 m²;"PŁUCIENNIK NIERUCHOMOŚCI
Biuro nieruchomości"
20230720;https://www.otodom.pl/pl/oferta/mieszkanie-25-m-lodz-ID4mmF6;Mieszkanie, 25 m², Łódź;Doły, Bałuty, Łódź, łódzkie;215 000 zł;8600 zł/m²;1 pokój;25 m²;"4 Houses Nieruchomości
Biuro nieruchomości"
