date;link;name;where;price;perm;rooms;sqm;who
20230808;/pl/oferta/apartament-z-dusza-w-najlepszej-lokalizacji-ID4lu5K;Apartament z duszą w najlepszej lokalizacji;ul. Chocimska, Stary Mokotów, Mokotów, Warszawa, mazowieckie;2 550 000 zł;28 022 zł/m²;4 pokoje;91 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/138m2-4-pokoje-plac-unii-lubelskiej-ID4kw3o;138m2 | 4 pokoje | Plac Unii Lubelskiej;al. Aleja Jana Chrystiana Szucha, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie;2 623 520 zł;19 000 zł/m²;4 pokoje;138.08 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/apartament-z-ogrodem-324m2-ID4kjXB;Apartament z ogrodem 324m2;Stegny, Mokotów, Warszawa, mazowieckie;4 600 000 zł;27 350 zł/m²;4 pokoje;168.19 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/apartament-pod-skocznia-w-stanie-deweloperskim-ID4kGTr;Apartament Pod Skocznią w stanie deweloperskim;Stegny, Mokotów, Warszawa, mazowieckie;3 500 000 zł;19 444 zł/m²;5 pokoi;180 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/120-m2-4-pokoje-w-kamienicy-na-powislu-ID4kiqZ;120 m2 | 4 Pokoje | W kamienicy Na Powiślu;ul. Czerwonego Krzyża, Powiśle, Śródmieście, Warszawa, mazowieckie;3 100 000 zł;26 352 zł/m²;4 pokoje;117.64 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/penthouse-przy-metrze-wilanowska-ID4hJcL;Penthouse przy Metrze Wilanowska;ul. Bukowińska, Ksawerów, Mokotów, Warszawa, mazowieckie;5 200 000 zł;13 083 zł/m²;6 pokoi;397.45 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/piekna-kamienica-przy-ul-parkowej-widok-na-park-ID4gZlM;Piękna Kamienica Przy Ul. Parkowej, Widok Na Park;Ujazdów, Śródmieście, Warszawa, mazowieckie;3 000 000 zł;29 303 zł/m²;3 pokoje;102.38 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/lokal-biurowy-w-odrestaurowanej-kamienicy-ID4gvDb;Lokal biurowy w odrestaurowanej kamienicy.;pl. Plac Unii Lubelskiej, Ujazdów, Śródmieście, Warszawa, mazowieckie;3 900 000 zł;15 694 zł/m²;7 pokoi;248.5 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/dwupoziomowe-mieszkanie-przy-parku-lazienkowskim-ID4cfbf;Dwupoziomowe mieszkanie | Przy Parku Łazienkowskim;ul. Belwederska, Sielce, Mokotów, Warszawa, mazowieckie;2 600 000 zł;13 131 zł/m²;6 pokoi;198 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/3-pokoje-balkon-piwnica-ul-elblaska-ID4m0Fx;3 pokoje, balkon, piwnica, ul. Elbląska;Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie;680 000 zł;14 468 zł/m²;3 pokoje;47 m²;REALS Nieruchomości Sp. z o.o.Biuro nieruchomości
20230808;/pl/oferta/apartament-w-sasiedztwie-lazienek-krolewskich-ID4apY7;Apartament W Sąsiedztwie Łazienek Królewskich;okolice Park Łazienek, Ujazdów, Śródmieście, Warszawa, mazowieckie;12 300 000 zł;44 856 zł/m²;4 pokoje;274.21 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/nadbudowa-w-kamienicy-sufity-3-75m-i-pola-moko-ID43swJ;Nadbudowa w kamienicy | sufity 3,75m I Pola Moko;al. Aleja Niepodległości, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie;2 500 000 zł;16 600 zł/m²;5 pokoi;150.6 m²;PARTNERS INTERNATIONALBiuro nieruchomości
20230808;/pl/oferta/ciche-widne-i-sloneczne-duzy-balkon-ID4mClv;Ciche, Widne I Słoneczne! Duży Balkon!;Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie;1 820 000 zł;19 891 zł/m²;3 pokoje;91.5 m²;Mieszkanie w WarszawieBiuro nieruchomości
20230808;/pl/oferta/nowe-osiedle-63-m2-3-pokoje-ul-plochocinska-ID4lUtk;NOWE OSIEDLE - 63 m2 3 pokoje - ul. PŁOCHOCIŃSKA;ul. Płochocińska, Szamocin, Białołęka, Warszawa, mazowieckie;562 489 zł;8868 zł/m²;3 pokoje;63.43 m²;ATAL S.A.Inwestycja deweloperska
20230808;/pl/oferta/apartament-ursynow-polki-7a-ID4hIdV;Apartament Ursynów Polki 7a;Polki, Wyczółki, Ursynów, Warszawa, mazowieckie;1 163 415 zł;16 500 zł/m²;3 pokoje;70.51 m²;OnDomBiuro nieruchomości
20230808;/pl/oferta/dwupokojowe-mieszkanie-na-zoliborzu-ID4m8ld;Dwupokojowe mieszkanie na Żoliborzu;Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie;720 000 zł;14 118 zł/m²;2 pokoje;51 m²;Sadyba MetrohouseBiuro nieruchomości
20230808;/pl/oferta/3-pokoje-na-ursynowie-ID4ktmp;3 pokoje na Ursynowie;Polki 7a, Pyry, Ursynów, Warszawa, mazowieckie;1 117 583,50 zł;15 850 zł/m²;3 pokoje;70.51 m²;OnDomBiuro nieruchomości
20230808;/pl/oferta/piekna-dwupokojowa-kawalerka-w-centrum-warszawy-ID4mCfw;Piękna,dwupokojowa kawalerka w centrum Warszawy.;Grzybowska 6/10, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie;567 000 zł;21 000 zł/m²;2 pokoje;27 m²;Oferta prywatna
20230808;/pl/oferta/apartament-winwestycji-dantex-aurora-ID4mCkJ;Apartament w inwestycji Dantex Aurora;Wschodu Słońca, Raków, Włochy, Warszawa, mazowieckie;1 190 000 zł;20 074 zł/m²;3 pokoje;59.28 m²;Hamilton MayBiuro nieruchomości
20230808;/pl/oferta/mieszkanie-35m2-trakt-nadwislanski-ID4mpUy;Mieszkanie 35m2 Trakt Nadwiślański;Trakt Nadwiślański 4a, Żerań, Białołęka, Warszawa, mazowieckie;540 000 zł;15 429 zł/m²;2 pokoje;35 m²;Oferta prywatna
20230808;/pl/oferta/ciche-po-remoncie-garaz-metro-ID4lOYV;Ciche,Po Remoncie, Garaż, Metro!!;al. Aleja Wilanowska, Stegny, Mokotów, Warszawa, mazowieckie;1 559 000 zł;14 638 zł/m²;3 pokoje;106.5 m²;WARSZAWA NIERUCHOMOŚCIBiuro nieruchomości
20230808;/pl/oferta/nowoczesny-urzadzony-2-pokojowy-apartament-ID4mCkm;Nowoczesny, urządzony 2 pokojowy apartament;ul. Sławińska, Czyste, Wola, Warszawa, mazowieckie;719 000 zł;18 436 zł/m²;2 pokoje;39 m²;Milton HouseBiuro nieruchomości
20230808;/pl/oferta/wysokie-mieszkanie-kamienica-swietna-lokalizacja-ID4mCkk;Wysokie mieszkanie, kamienica, świetna lokalizacja;ul. Spiska, Stara Ochota, Ochota, Warszawa, mazowieckie;999 000 zł;18 330 zł/m²;2 pokoje;54.5 m²;Home MakersBiuro nieruchomości
20230808;/pl/oferta/2-pokojowe-do-remontu-3-parki-w-okolicy-ID4mCki;2-pokojowe, do remontu, 3 parki w okolicy;ul. Archiwalna, Rakowiec, Ochota, Warszawa, mazowieckie;519 000 zł;14 871 zł/m²;2 pokoje;34.9 m²;Home MakersBiuro nieruchomości
20230808;/pl/oferta/bezposrednio-dwupokojowe-mieszkanie-na-zoliborzu-ID4mCi2;Bezpośrednio, dwupokojowe mieszkanie na Żoliborzu;ul. Przasnyska 7, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie;1 100 000 zł;23 605 zł/m²;2 pokoje;46.6 m²;Oferta prywatna
20230808;/pl/oferta/mieszkanie-76-m-warszawa-ID4lTSz;Mieszkanie, 76 m², Warszawa;ul. Słupska, Czechowice, Ursus, Warszawa, mazowieckie;970 000 zł;12 763 zł/m²;3 pokoje;76 m²;WIT HOUSE NIERUCHOMOŚCIBiuro nieruchomości
20230808;/pl/oferta/luksusowe-4-pokojowe-mieszkanie-na-bliskiej-woli-ID4lWqM;Luksusowe 4-pokojowe mieszkanie na Bliskiej Woli;ul. Marcina Kasprzaka 29C, Odolany, Wola, Warszawa, mazowieckie;2 315 000 zł;29 296 zł/m²;4 pokoje;79.02 m²;Biuro nieruchomości
20230808;/pl/oferta/kawalerka-mokotow-tramwaj-3min-ID4mCi6;Kawalerka/Mokotów/Tramwaj 3min;ul. Jarosława Dąbrowskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie;549 000 zł;16 794 zł/m²;1 pokój;32.69 m²;INVESTORIUS Sp. z o.o.Biuro nieruchomości
20230808;/pl/oferta/kamienica-z-winda-wysokie-metro-do-negocjacji-ID4mzij;Kamienica Z Windą, Wysokie, Metro,Do Negocjacji;Stary Mokotów, Mokotów, Warszawa, mazowieckie;1 250 000 zł;16 892 zł/m²;3 pokoje;74 m²;WARSZAWA NIERUCHOMOŚCIBiuro nieruchomości
20230808;/pl/oferta/gotowy-2pok-apartment-wlohy-ID4mChL;Gotowy 2pok Apartment/ Włohy;Wiktoryn 6A, Stare Włochy, Włochy, Warszawa, mazowieckie;567 000 zł;17 886 zł/m²;2 pokoje;31.7 m²;Oferta prywatna
20230808;/pl/oferta/dwupokojowe-mieszkanie-na-osiedlu-saska-ID4mChG;Dwupokojowe mieszkanie na osiedlu Saska;ul. gen. Stanisława Skalskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;787 000 zł;17 373 zł/m²;2 pokoje;45.3 m²;Oferta prywatna
20230808;/pl/oferta/mieszkanie-na-sprzedaz-warszawa-praga-poludnie-ID4mChD;Mieszkanie na sprzedaż, Warszawa, Praga Południe,;Gocław, Praga-Południe, Warszawa, mazowieckie;795 000 zł;12 461 zł/m²;3 pokoje;63.8 m²;Metrohouse S.A.Biuro nieruchomości
20230808;/pl/oferta/2-pokojowe-mieszkanie-na-woli-ID4mChy;2 pokojowe mieszkanie na Woli.;Ulrychów, Wola, Warszawa, mazowieckie;593 000 zł;15 992 zł/m²;2 pokoje;37.08 m²;TEstateBiuro nieruchomości
20230808;/pl/oferta/penthouse-w-sasiedztwie-lasu-kabackiego-ID4lWZP;Penthouse w Sąsiedztwie Lasu Kabackiego;Kabaty, Ursynów, Warszawa, mazowieckie;4 200 000 zł;26 582 zł/m²;4 pokoje;158 m²;Perfect PlacesBiuro nieruchomości
20230808;/pl/oferta/harfowa-9-nowoczesne-mieszkanie-m19-ID4g2x8;Harfowa 9 | nowoczesne mieszkanie M19;ul. Harfowa, Szczęśliwice, Ochota, Warszawa, mazowieckie;1 596 308 zł;18 165 zł/m²;4 pokoje;87.88 m²;Yuniversal Development Sp. z o.o.Inwestycja deweloperska
20230808;/pl/oferta/harfowa-9-funkcjonalne-mieszkanie-m13-rezerwacja-ID4g2n5;Harfowa 9 | funkcjonalne mieszkanie M13 REZERWACJA;ul. Harfowa, Szczęśliwice, Ochota, Warszawa, mazowieckie;826 740 zł;18 000 zł/m²;2 pokoje;45.93 m²;Yuniversal Development Sp. z o.o.Inwestycja deweloperska
20230808;/pl/oferta/gotowe-do-wprowadzenia-3-pokoje-bialoleka-2014-ID4iIuN;Gotowe do wprowadzenia 3 pokoje, Białołęka 2014;ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie;689 000 zł;10 158 zł/m²;3 pokoje;67.83 m²;Północ Nieruchomości                                                       FranczyzaBiuro nieruchomości
20230808;/pl/oferta/harfowa-9-przestronne-mieszkanie-m18-ID4g2nU;Harfowa 9 | przestronne mieszkanie M18;ul. Harfowa, Szczęśliwice, Ochota, Warszawa, mazowieckie;1 423 068 zł;18 179 zł/m²;4 pokoje;78.28 m²;Yuniversal Development Sp. z o.o.Inwestycja deweloperska
20230808;/pl/oferta/willa-fiore-nowy-apartament-nr-3-ID4kTWG;Willa Fiore | nowy apartament nr 3;ul. Chlewińska, Marymont-Kaskada, Bielany, Warszawa, mazowieckie;1 999 000 zł;28 549 zł/m²;3 pokoje;70.02 m²;ModernBau Sp. z o.o.Inwestycja deweloperska
20230808;/pl/oferta/rozkladowe-2-pokoje-ul-kolejowa-ogrodek-garaz-ID4myhI;Rozkładowe 2 pokoje, ul. Kolejowa, Ogródek + Garaż;Czyste, Wola, Warszawa, mazowieckie;720 000 zł;20 426 zł/m²;2 pokoje;35.25 m²;White Lion InvestmentsBiuro nieruchomości
20230808;/pl/oferta/willa-fiore-nowy-apartament-nr-2-ID4k2OX;Willa Fiore | nowy apartament nr 2;ul. Chlewińska, Marymont-Kaskada, Bielany, Warszawa, mazowieckie;2 880 000 zł;23 022 zł/m²;4 pokoje;125.1 m²;ModernBau Sp. z o.o.Inwestycja deweloperska
20230808;/pl/oferta/mieszkanie-107-3-m2-bielany-5-pokoi-do-negocjacji-ID4jDxw;Mieszkanie 107,3 m2, Bielany,5 pokoi,do negocjacji;"ul. Zgrupowania AK ""Żmija"", Piaski, Bielany, Warszawa, mazowieckie";1 070 000 zł;9972 zł/m²;5 pokoi;107.3 m²;Północ Nieruchomości                                                       FranczyzaBiuro nieruchomości
20230808;/pl/oferta/mieszkanie-43-m-warszawa-ID4mCgT;Mieszkanie, 43 m², Warszawa;ul. Sękocińska, Stara Ochota, Ochota, Warszawa, mazowieckie;700 000 zł;16 279 zł/m²;2 pokoje;43 m²;"Biuro Nieruchomości ""ASEAN-DEVELOPMENT""Biuro nieruchomości"
20230808;/pl/oferta/rozkladowestan-deweloperskizielen-i-cisza-ID4mCgN;Rozkładowe*Stan Deweloperski*Zieleń i cisza;Wyczółki, Ursynów, Warszawa, mazowieckie;960 000 zł;12 152 zł/m²;4 pokoje;79 m²;The EstateBiuro nieruchomości
20230808;/pl/oferta/unikalny-apartament-na-bialolece-ID4jSRa;Unikalny apartament na Białołęce;Białołęka Dworska, Białołęka, Warszawa, mazowieckie;2 025 000 zł;15 000 zł/m²;5 pokoi;135 m²;Beehouse-nieruchomościBiuro nieruchomości
20230808;/pl/oferta/idealne-pod-inwestycje-kameralnie-zielono-ID4mCg5;Idealne pod inwestycję, kameralnie zielono;ul. Myśliborska, Tarchomin, Białołęka, Warszawa, mazowieckie;424 400 zł;12 810 zł/m²;2 pokoje;33.13 m²;Nieruchomości PlusBiuro nieruchomości
20230808;/pl/oferta/dwustronne-dodatkowe-wc-ID4mCg1;Dwustronne, dodatkowe Wc;ul. Myśliborska, Tarchomin, Białołęka, Warszawa, mazowieckie;825 200 zł;11 393 zł/m²;4 pokoje;72.43 m²;Nieruchomości PlusBiuro nieruchomości
20230808;/pl/oferta/atrakcyjne-mieszkanie-w-stylu-loft-42m2-ID4mpRK;Atrakcyjne mieszkanie w stylu LOFT 42m2;ul. Szwedzka 30, Nowa Praga, Praga-Północ, Warszawa, mazowieckie;835 000 zł;19 881 zł/m²;2 pokoje;42 m²;Oferta prywatna
20230808;/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-na-mokotowie-ID4lL8P;Nowoczesne 3-pokojowe mieszkanie na Mokotowie;al. Aleja gen. Władysława Sikorskiego, Stegny, Mokotów, Warszawa, mazowieckie;1 278 000 zł;18 000 zł/m²;3 pokoje;71 m²;Trendy House Tomasz WycechBiuro nieruchomości
20230808;/pl/oferta/mozliwosc-urzadzenia-5-pokoi-zielen-cisza-metro-ID4mugT;Możliwość urządzenia 5 pokoi, zieleń, cisza, metro;ul. Edwarda Dembowskiego, Ursynów Północny, Ursynów, Warszawa, mazowieckie;780 000 zł;10 541 zł/m²;4 pokoje;74 m²;Polias DomBiuro nieruchomości
20230808;/pl/oferta/2-pokoje-po-remoncie-bialoleka-kolo-wisly-ID4moR8;2 pokoje, po remoncie, Białołęka koło Wisły;ul. Odkryta, Nowodwory, Białołęka, Warszawa, mazowieckie;545 000 zł;12 500 zł/m²;2 pokoje;43.6 m²;SZCZĘSNY NIERUCHOMOŚCIBiuro nieruchomości
20230808;/pl/oferta/2-pokoje-bez-pcc-nowe-wykonczone-6-pietro-ID4mpRk;2 pokoje, bez PCC nowe wykończone 6 piętro;Służewiec, Mokotów, Warszawa, mazowieckie;900 000 zł;21 951 zł/m²;2 pokoje;41 m²;Biuro nieruchomości
20230808;/pl/oferta/stary-zoliborz-trzy-pokoje-w-kamienicy-z-1932-roku-ID4mCdQ;Stary Żoliborz Trzy Pokoje W Kamienicy Z 1932 Roku;al. Słowackiego, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie;1 295 000 zł;18 500 zł/m²;3 pokoje;70 m²;HSH Nieruchomości Sp. z o.o.Biuro nieruchomości
20230808;/pl/oferta/w-pelni-wyposazone-nowoczesne-3-pok-dwupoziomowe-ID4mpPy;W pełni wyposażone, nowoczesne 3 pok, dwupoziomowe;ul. Aluzyjna, Nowodwory, Białołęka, Warszawa, mazowieckie;1 150 000 zł;16 197 zł/m²;3 pokoje;71 m²;Oferta prywatna
20230808;/pl/oferta/wola-kolo-2-pokoje-cegla-parki-ID4mCdp;Wola Koło/2 pokoje/cegła/parki;Koło, Wola, Warszawa, mazowieckie;646 000 zł;16 288 zł/m²;2 pokoje;39.66 m²;Digital BrokerBiuro nieruchomości
20230808;/pl/oferta/przestronne-mieszkanie-na-osiedlu-santorini-ID4m6hf;Przestronne mieszkanie na osiedlu Santorini!;ul. Kwatery Głównej, Gocławek, Praga-Południe, Warszawa, mazowieckie;657 000 zł;11 991 zł/m²;2 pokoje;54.79 m²;Rey del Barrio Michał WleklikBiuro nieruchomości
20230808;/pl/oferta/czerniakowska-przy-lazienkach-4-pokoje-ID4lViN;Czerniakowska | Przy Łazienkach | 4 pokoje |;Ujazdów, Śródmieście, Warszawa, mazowieckie;969 000 zł;12 224 zł/m²;4 pokoje;79.27 m²;PURE ESTATESBiuro nieruchomości
20230808;/pl/oferta/wyjatkowe-125m2-na-starym-miescie-w-warszawie-ID4mlK9;Wyjątkowe 125m2 na Starym Mieście w Warszawie;rynek Starego Miasta 4/6, Stare Miasto, Śródmieście, Warszawa, mazowieckie;2 980 000 zł;23 728 zł/m²;5 pokoi;125.59 m²;Zaremscy NieruchomościBiuro nieruchomości
20230808;/pl/oferta/830-14727-oms-ID4md3n;830/14727/OMS;ul. Józefa Sierakowskiego, Stara Praga, Praga-Północ, Warszawa, mazowieckie;799 000 zł;25 031 zł/m²;1 pokój;31.92 m²;Place4you Biuro Sprzedaży NieruchomościBiuro nieruchomości
20230808;/pl/oferta/green-apartments-mieszkanie-4-pok-c1-ID4mpy0;Green Apartments | mieszkanie 4-pok. | C1;ul. Słowicza, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie;770 000 zł;11 182 zł/m²;4 pokoje;68.86 m²;Vp Invest DevelopmentInwestycja deweloperska
20230808;/pl/oferta/mieszkanie-przy-starym-miescie-ID4mCbA;Mieszkanie przy starym mieście;Nowe Miasto, Śródmieście, Warszawa, mazowieckie;600 000 zł;27 027 zł/m²;1 pokój;22.2 m²;Oferta prywatna
20230808;/pl/oferta/4-osobne-pokoje-tramwaj-balkon-20-min-do-centr-ID4miv3;4 osobne pokoje, TRAMWAJ, balkon, 20 min do centr.;ul. Sardyńska, Stegny, Mokotów, Warszawa, mazowieckie;800 000 zł;12 500 zł/m²;3 pokoje;64 m²;Property InBiuro nieruchomości
20230808;/pl/oferta/4-pokojowe-mieszkanie-109m2-taras-bez-prowizji-ID4gk8O;4-pokojowe mieszkanie 109m2 + taras Bez Prowizji;ul. Marii Rodziewiczówny, Gocławek, Praga-Południe, Warszawa, mazowieckie;Zapytaj o cenę;;4 pokoje;109.24 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/30-m2-2-pokoje-jelonki-tuz-przy-metrze-ID4mrSs;30 m2, 2 pokoje Jelonki tuż przy Metrze;ul. Lajosa Kossutha, Jelonki Północne, Bemowo, Warszawa, mazowieckie;425 000 zł;14 912 zł/m²;2 pokoje;28.5 m²;Lammos FloorBiuro nieruchomości
20230808;/pl/oferta/3-pokojowe-mieszkanie-106m2-balkon-ID4gk8T;3-pokojowe mieszkanie 106m2 + balkon;ul. Marii Rodziewiczówny, Gocławek, Praga-Południe, Warszawa, mazowieckie;Zapytaj o cenę;;3 pokoje;106.9 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/4-pokojowe-mieszkanie-102m2-balkon-ID4iKBw;4-pokojowe mieszkanie 102m2 + balkon;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;Zapytaj o cenę;;4 pokoje;102.21 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bez-prowizji-ID4iKA3;2-pokojowe mieszkanie 42m2 + loggia Bez Prowizji;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;Zapytaj o cenę;;2 pokoje;42.11 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/3-pokojowe-mieszkanie-57m2-loggia-ID4iKEx;3-pokojowe mieszkanie 57m2 + loggia;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;Zapytaj o cenę;;3 pokoje;57.43 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/4-pokojowe-mieszkanie-94m2-loggia-bez-prowizji-ID4imlg;4-pokojowe mieszkanie 94m2 + loggia Bez Prowizji;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;Zapytaj o cenę;;4 pokoje;94.18 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-ID4immb;1-pokojowe mieszkanie 38m2 + loggia;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;Zapytaj o cenę;;1 pokój;38.06 m²;ProfbudInwestycja deweloperska
20230808;/pl/oferta/3-pokojowe-mieszkanie-54m2-balkon-ID4imnq;3-pokojowe mieszkanie 54m2 + balkon;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;Zapytaj o cenę;;3 pokoje;54.24 m²;ProfbudInwestycja deweloperska
