date;link;name;where;price;perm;rooms;sqm;who
20230719;https://www.otodom.pl/pl/oferta/widzewska-manufaktura-apartamenty-1-pok-b-00-01-ID4l7Vt;Widzewska Manufaktura Apartamenty|1-pok. | B_00_01;al. marsz. Józefa Piłsudskiego, Księży Młyn, Widzew, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;27.7 m²;"Resi Capital Spółka Akcyjna
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-bez-prowizji-ID4llQw;2-pokojowe mieszkanie 45m2 Bez Prowizji;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;385 305 zł;8500 zł/m²;2 pokoje;45.33 m²;"MAXBUD IV
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/apartamenty-grota-4-pokoje-taras-promocja-ID4kCnr;Apartamenty Grota | 4 pokoje + taras | Promocja!;ul. gen. Stefana Grota-Roweckiego, Zarzew, Widzew, Łódź, łódzkie;561 412 zł;8300 zł/m²;4 pokoje;67.64 m²;"Optimum Property
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/helenow-park-a-1-5-ID4eBuV;Helenów Park A.1.5;ul. Źródłowa, Helenów, Bałuty, Łódź, łódzkie;Zapytaj o cenę;;4 pokoje;74.65 m²;"JHM DEVELOPMENT S.A.
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4i7ZF;2-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;557 570 zł;13 000 zł/m²;2 pokoje;42.89 m²;"OPG Property Professionals
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-155m2-2-loggie-ID4eUAr;5-pokojowe mieszkanie 155m2 + 2 loggie;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Zapytaj o cenę;;5 pokoi;155.87 m²;"Okam Capital
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4iThN;2-pokojowe mieszkanie 39m2 + ogródek Bez Prowizji;ul. Marcina Kasprzaka, Stare Polesie, Polesie, Łódź, łódzkie;404 680 zł;10 150 zł/m²;2 pokoje;39.87 m²;"VFM Real Estate
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-bezposrednio-ID4ejz2;1-pokojowe mieszkanie 33m2 Bezpośrednio;ul. Brzeźna, Centrum, Śródmieście, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;33.76 m²;"Okam Capital
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-2-balkony-ID4i7ZG;3-pokojowe mieszkanie 65m2 + 2 balkony;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;847 080 zł;13 000 zł/m²;3 pokoje;65.16 m²;"OPG Property Professionals
Inwestycja deweloperska"
20230719;https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-ogrodek-bezposrednio-ID4jMSs;1-pokojowe mieszkanie 25m2 + ogródek Bezpośrednio;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Zapytaj o cenę;;1 pokój;25.48 m²;"Real Development Group
Inwestycja deweloperska"
